Entubadora,2CS962,"2018-06-13 16:58:49","2018-06-13 17:06:32",0,0,0
Entubadora,2CS960,"2018-06-13 17:06:32","2018-06-13 17:36:45",0,0,0
Entubadora,GT32436,"2018-06-13 17:36:45","2018-06-13 18:14:55",119,119,0
Entubadora,GT32503,"2018-06-13 18:14:55","2018-06-13 20:53:17",100,100,0
Entubadora,SW31891,"2018-06-13 20:53:17","2018-06-13 21:15:27",266.22,266.22,0
Entubadora,SW36348,"2018-06-13 21:15:27","2018-06-13 21:32:17",351.26,351.26,0
Entubadora,SW36342,"2018-06-13 21:32:17","2018-06-13 21:53:07",522.71,522.71,0
Entubadora,SW27168,"2018-06-13 21:53:07","2018-06-13 22:21:10",561.19,561.19,0
Entubadora,GT53491,"2018-06-13 22:21:10","2018-06-13 22:50:39",191,191,0
Entubadora,GT54814,"2018-06-13 22:50:39","2018-06-13 23:11:20",86,86,0
Entubadora,GT51588,"2018-06-13 23:11:20","2018-06-13 23:49:25",380,380,0
Entubadora,GT65717,"2018-06-13 23:49:25","2018-06-13 23:53:41",36,36,0
Entubadora,GT53634,"2018-06-13 23:53:41","2018-06-14 00:12:16",141,141,0
Entubadora,GT53614,"2018-06-14 00:12:16","2018-06-14 00:29:31",158,158,0
Entubadora,GT55271,"2018-06-14 00:29:31","2018-06-14 00:50:01",213,213,0
Entubadora,GT50223,"2018-06-14 00:50:01","2018-06-14 01:48:53",671,671,0
Entubadora,GT53704,"2018-06-14 01:48:53","2018-06-14 02:02:27",111,111,0
Entubadora,GT46734,"2018-06-14 02:02:27","2018-06-14 02:28:28",267,267,0
Entubadora,GT51746,"2018-06-14 02:28:28","2018-06-14 03:46:21",291,291,0
Entubadora,SW36342,"2018-06-14 03:46:21","2018-06-14 04:06:16",426.82,426.82,0
Entubadora,SW27168,"2018-06-14 04:06:16","2018-06-14 04:24:47",350.27,350.27,0
Entubadora,2CS962,"2018-06-14 04:24:47","2018-06-14 04:33:44",0,0,0
Entubadora,2CS960,"2018-06-14 04:33:44","2018-06-14 04:50:22",0,0,0
Entubadora,GT52930,"2018-06-14 04:50:22","2018-06-14 05:27:13",292,292,0
Entubadora,GT32220,"2018-06-14 05:27:13","2018-06-14 06:26:15",301,301,0
Entubadora,GT52290,"2018-06-14 06:26:15","2018-06-14 07:06:00",35,35,0
Entubadora,GT32503,"2018-06-14 07:06:00","2018-06-14 07:21:39",48,48,0
Entubadora,GT33387,"2018-06-14 07:21:39","2018-06-14 07:35:14",48,48,0
Entubadora,5910-1,"2018-06-14 07:35:14","2018-06-14 07:59:25",52,52,0
Entubadora,5910-2,"2018-06-14 07:59:25","2018-06-14 08:31:34",110,110,0
Entubadora,GT32608,"2018-06-14 08:31:34","2018-06-14 09:02:53",153,153,0
Entubadora,GT32627,"2018-06-14 09:02:53","2018-06-14 09:12:11",84,84,0
Entubadora,GT33382,"2018-06-14 09:12:11","2018-06-14 09:40:08",187,187,0
Entubadora,GT32436,"2018-06-14 09:40:08","2018-06-14 10:06:30",184,184,0
